line,time_seconds,command,distance_xy_in,distance_xyz_in,estimated_ipm,bucket,raw
1837,18.21,M3,8.119399999999999,8.119399999999999,48716.39999999999,planned,"M3, 32.7247, 22.2738, 0"
1838,18.22,CG,0.7203104863202224,0.7203104863202224,4321.862917921335,planned,"CG, , 32.3938, 22.153, -0.1875, 0, , 1"
1839,18.23,M3,0.1400230338194392,0.1400230338194392,840.1382029166351,planned,"M3, 32.3036, 22.2601, 0"
1840,18.24,M3,0.13543596272777877,0.13543596272777877,812.6157763666727,planned,"M3, 32.2115, 22.3594, 0"
1841,18.25,M3,0.13549059007916206,0.13549059007916206,812.9435404749723,planned,"M3, 32.1146, 22.4541, 0"
1842,18.26,M3,0.13550531354895412,0.13550531354895412,813.0318812937247,planned,"M3, 32.0133, 22.5441, 0"
1843,18.27,M3,0.13555943346001667,0.1355594334600167,813.3566007601002,planned,"M3, 31.9077, 22.6291, 0"
1844,18.28,M3,0.1355516875586546,0.1355516875586546,813.3101253519276,planned,"M3, 31.7982, 22.709, 0"
1845,18.29,M3,0.13546069540645617,0.13546069540645617,812.764172438737,planned,"M3, 31.685, 22.7834, 0"
1846,18.3,M3,0.1354354827953129,0.1354354827953129,812.6128967718774,planned,"M3, 31.5684, 22.8523, 0"
1847,18.31,M3,0.13553689534588187,0.1355368953458819,813.2213720752914,planned,"M3, 31.4485, 22.9155, 0"
1848,18.32,M3,0.13555294168700008,0.1355529416870001,813.3176501220006,planned,"M3, 31.3257, 22.9729, 0"
1849,18.33,M3,0.13543282467703618,0.13543282467703616,812.5969480622169,planned,"M3, 31.2004, 23.0243, 0"
1850,18.34,M3,0.13559103952695153,0.13559103952695153,813.5462371617092,planned,"M3, 31.0726, 23.0696, 0"
1851,18.35,M3,0.13546549376132558,0.1354654937613256,812.7929625679536,planned,"M3, 30.9429, 23.1087, 0"
1852,18.36,M3,0.13540771765302329,0.1354077176530233,812.4463059181398,planned,"M3, 30.8115, 23.1414, 0"
1853,18.37,M3,0.1355162720856789,0.1355162720856789,813.0976325140734,planned,"M3, 30.6786, 23.1679, 0"
1854,18.38,M3,0.13556850666729356,0.13556850666729356,813.4110400037613,planned,"M3, 30.5445, 23.1878, 0"
1855,18.39,M3,0.13547431490876638,0.13547431490876638,812.8458894525983,planned,"M3, 30.4097, 23.2013, 0"
1856,18.4,M3,0.13558082460289209,0.1355808246028921,813.4849476173528,planned,"M3, 30.2743, 23.2083, 0"
1857,18.41,M3,0.13920089798560814,0.13920089798560817,835.205387913649,planned,"M3, 30.1351, 23.2088, 0"
1858,18.42,M3,0.4717046745581412,0.4717046745581412,2830.228047348847,planned,"M3, 29.6634, 23.2067, 0"
1859,18.43,M3,0.006100819617067848,0.006100819617067848,36.604917702407086,acceptable_slow,"M3, 29.6573, 23.2068, 0"
1860,18.44,M3,0.4725843839993026,0.4725843839993026,2835.5063039958154,planned,"M3, 29.1849, 23.22, 0"
1861,18.45,M3,0.006003332407921665,0.006003332407921666,36.019994447529996,acceptable_slow,"M3, 29.1789, 23.2202, 0"
1862,18.46,M3,0.47324692286374187,0.47324692286374187,2839.481537182451,planned,"M3, 28.7065, 23.2485, 0"
1863,18.47,M3,0.005714017850861976,0.005714017850861976,34.284107105171856,acceptable_slow,"M3, 28.7008, 23.2489, 0"
1864,18.48,M3,0.47443449495162143,0.47443449495162143,2846.6069697097287,planned,"M3, 28.2283, 23.2917, 0"
1865,18.49,M3,0.005433231082884304,0.005433231082884304,32.59938649730582,acceptable_slow,"M3, 28.2229, 23.2923, 0"
1866,18.5,M3,0.4759017650734236,0.4759017650734236,2855.4105904405415,planned,"M3, 27.7504, 23.3491, 0"
1867,18.51,M3,0.005048762224544524,0.005048762224544524,30.292573347267144,acceptable_slow,"M3, 27.7454, 23.3498, 0"
1868,18.52,M3,0.4776570422384665,0.4776570422384665,2865.9422534307987,planned,"M3, 27.2729, 23.4198, 0"
1869,18.53,M3,0.004652956049652964,0.004652956049652964,27.91773629791778,acceptable_slow,"M3, 27.2683, 23.4205, 0"
1870,18.54,M3,0.4794640341047496,0.4794640341047496,2876.7842046284973,planned,"M3, 26.7959, 23.5025, 0"
1871,18.55,M3,0.004159326868617897,0.004159326868617897,24.955961211707383,acceptable_slow,"M3, 26.7918, 23.5032, 0"
1872,18.56,M3,0.48142870707924873,0.48142870707924873,2888.572242475492,planned,"M3, 26.3194, 23.596, 0"
1873,18.57,M3,0.003569313659517082,0.003569313659517082,21.415881957102492,acceptable_slow,"M3, 26.3159, 23.5967, 0"
1874,18.58,M3,0.4833075314952172,0.4833075314952172,2899.8451889713033,planned,"M3, 25.8435, 23.6988, 0"
1875,18.59,M3,0.0029832867780360474,0.002983286778036048,17.899720668216286,acceptable_slow,"M3, 25.8406, 23.6995, 0"
1876,18.6,M3,0.4850152265651017,0.48501522656510165,2910.0913593906103,planned,"M3, 25.3682, 23.8094, 0"
1877,18.61,M3,0.002376972864802278,0.002376972864802278,14.261837188813669,acceptable_slow,"M3, 25.3659, 23.81, 0"
1878,18.62,M3,0.48643371593671453,0.48643371593671453,2918.6022956202874,planned,"M3, 24.8935, 23.926, 0"
1879,18.63,M3,0.0016492422502475288,0.0016492422502475288,9.895453501485173,danger_slow,"M3, 24.8919, 23.9264, 0"
1880,18.64,M3,0.4875264197969176,0.4875264197969176,2925.1585187815053,planned,"M3, 24.4195, 24.0469, 0"
1881,18.65,M3,0.0009219544457271401,0.0009219544457271401,5.53172667436284,danger_slow,"M3, 24.4186, 24.0471, 0"
1882,18.66,M3,0.4882219372375646,0.4882219372375646,2929.3316234253875,planned,"M3, 23.9461, 24.17, 0"
1883,18.67,M3,0.00022360679774945783,0.00022360679774945783,1.341640786496747,danger_slow,"M3, 23.9459, 24.1701, 0"
1884,18.68,M3,0.4880830769448996,0.4880830769448996,2928.498461669398,planned,"M3, 23.4737, 24.2936, 0"
1885,18.69,M3,0.4871498434773453,0.4871498434773453,2922.8990608640715,planned,"M3, 23.0021, 24.4157, 0"
1886,18.7,M3,0.48577588453936255,0.48577588453936255,2914.6553072361753,planned,"M3, 22.5311, 24.5346, 0"
1887,18.71,M3,0.48384892270211555,0.48384892270211555,2903.093536212693,planned,"M3, 22.0608, 24.6483, 0"
1888,18.72,M3,0.48173342213302933,0.48173342213302933,2890.400532798176,planned,"M3, 21.5911, 24.7553, 0"
1889,18.73,M3,0.47932980295408417,0.47932980295408417,2875.978817724505,planned,"M3, 21.122, 24.8538, 0"
1890,18.74,M3,0.4767245011534429,0.4767245011534429,2860.3470069206573,planned,"M3, 20.6536, 24.9425, 0"
1891,18.75,M3,0.474258547629877,0.474258547629877,2845.5512857792623,planned,"M3, 20.1857, 25.0199, 0"
1892,18.76,M3,0.472010868518937,0.472010868518937,2832.065211113622,planned,"M3, 19.7182, 25.085, 0"
1893,18.77,M3,0.46996345602610273,0.46996345602610273,2819.7807361566165,planned,"M3, 19.2511, 25.1368, 0"
1894,18.78,M3,0.4682202259620993,0.4682202259620992,2809.3213557725953,planned,"M3, 18.7844, 25.1745, 0"
1895,18.79,M3,0.4670715790968233,0.4670715790968233,2802.4294745809398,planned,"M3, 18.3179, 25.1976, 0"
1896,18.8,M3,0.46647033131808086,0.46647033131808086,2798.8219879084854,planned,"M3, 17.8515, 25.2057, 0"
1897,18.81,M3,0.4664525270592927,0.4664525270592927,2798.715162355756,planned,"M3, 17.3851, 25.1987, 0"
1898,18.82,M3,0.467018468585558,0.46701846858555807,2802.1108115133484,planned,"M3, 16.9186, 25.1767, 0"
1899,18.83,M3,0.4681329405201078,0.4681329405201078,2808.7976431206466,planned,"M3, 16.4519, 25.1401, 0"
1900,18.84,M3,0.4698434845775756,0.4698434845775756,2819.0609074654535,planned,"M3, 15.9848, 25.0894, 0"
1901,18.85,M3,0.47177491455141995,0.47177491455141995,2830.64948730852,planned,"M3, 15.5174, 25.0253, 0"
1902,18.86,M3,0.4740299568592694,0.4740299568592694,2844.1797411556163,planned,"M3, 15.0496, 24.9487, 0"
1903,18.87,M3,0.4766561548957489,0.4766561548957489,2859.9369293744935,planned,"M3, 14.5811, 24.8609, 0"
1904,18.88,M3,0.47910897507769495,0.47910897507769495,2874.65385046617,planned,"M3, 14.1121, 24.763, 0"
1905,18.89,M3,0.4814808926634576,0.4814808926634576,2888.8853559807458,planned,"M3, 13.6425, 24.6567, 0"
1906,18.9,M3,0.48375508266063777,0.48375508266063777,2902.5304959638265,planned,"M3, 13.1722, 24.5434, 0"
1907,18.91,M3,0.4855811569655475,0.4855811569655475,2913.486941793285,planned,"M3, 12.7013, 24.4249, 0"
1908,18.92,M3,0.4871247889401651,0.48712478894016514,2922.748733640991,planned,"M3, 12.2297, 24.3029, 0"
1909,18.93,M3,0.4880830769448979,0.4880830769448979,2928.4984616693873,planned,"M3, 11.7575, 24.1794, 0"
1910,18.94,M3,0.00019999999999953388,0.00019999999999953388,1.1999999999972033,danger_slow,"M3, 11.7573, 24.1794, 0"
1911,18.95,M3,0.488175552439899,0.48817555243989896,2929.0533146393936,planned,"M3, 11.2849, 24.0563, 0"
1912,18.96,M3,0.0009219544457288741,0.0009219544457288741,5.531726674373244,danger_slow,"M3, 11.284, 24.0561, 0"
1913,18.97,M3,0.4875758915286934,0.4875758915286934,2925.455349172161,planned,"M3, 10.8116, 23.9354, 0"
1914,18.98,M3,0.0015524174696267324,0.0015524174696267326,9.314504817760396,danger_slow,"M3, 10.8101, 23.935, 0"
1915,18.99,M3,0.48652925914070166,0.48652925914070166,2919.17555484421,planned,"M3, 10.3377, 23.8186, 0"
1916,19.0,M3,0.002256102834535634,0.002256102834535634,13.536617007213804,acceptable_slow,"M3, 10.3355, 23.8181, 0"
1917,19.01,M3,0.4852489052022689,0.4852489052022689,2911.4934312136133,planned,"M3, 9.863, 23.7076, 0"
1918,19.02,M3,0.002886173937930806,0.002886173937930806,17.317043627584837,acceptable_slow,"M3, 9.8602, 23.7069, 0"
1919,19.03,M3,0.48343463880859927,0.4834346388085992,2900.6078328515955,planned,"M3, 9.3878, 23.6042, 0"
1920,19.04,M3,0.0035902646142035393,0.0035902646142035397,21.541587685221238,acceptable_slow,"M3, 9.3843, 23.6034, 0"
1921,19.05,M3,0.4815641286474739,0.4815641286474739,2889.3847718848433,planned,"M3, 8.9119, 23.5099, 0"
1922,19.06,M3,0.004060788100848675,0.004060788100848676,24.364728605092054,acceptable_slow,"M3, 8.9079, 23.5092, 0"
1923,19.07,M3,0.4797172709002667,0.4797172709002667,2878.3036254016006,planned,"M3, 8.4354, 23.4263, 0"
1924,19.08,M3,0.004554119014694744,0.004554119014694744,27.324714088168463,acceptable_slow,"M3, 8.4309, 23.4256, 0"
1925,19.09,M3,0.4777897654826849,0.4777897654826849,2866.73859289611,planned,"M3, 7.9584, 23.3547, 0"
1926,19.1,M3,0.005048762224545896,0.005048762224545896,30.29257334727538,acceptable_slow,"M3, 7.9534, 23.354, 0"
1927,19.11,M3,0.4759228929143884,0.4759228929143884,2855.53735748633,planned,"M3, 7.481, 23.2962, 0"
1928,19.12,M3,0.005433231082882146,0.005433231082882146,32.599386497292876,acceptable_slow,"M3, 7.4756, 23.2956, 0"
1929,19.13,M3,0.47453499344094763,0.47453499344094763,2847.209960645686,planned,"M3, 7.0031, 23.2517, 0"
1930,19.14,M3,0.008927485648265817,0.008927485648265817,53.564913889594905,acceptable_slow,"M3, 6.9942, 23.251, 0"
1931,19.15,M3,0.327325770448952,0.327325770448952,1963.954622693712,planned,"M3, 6.6672, 23.2364, 0"
1932,19.16,CG,1.165884069893916,1.165884069893916,6995.304419363495,planned,"CG, , 6.6549, 23.2362, -0.0084, 0.1873, , 1"
1933,19.17,M3,0.32726858999910097,0.32726858999910097,1963.611539994606,planned,"M3, 6.3277, 23.2429, 0"
1934,19.18,CG,1.1659062002844218,1.1659062002844218,6995.437201706532,planned,"CG, , 6.3154, 23.2436, 0.0039, 0.1875, , 1"
1935,19.19,M3,0.32730844779809776,0.32730844779809776,1963.8506867885867,planned,"M3, 5.9893, 23.2717, 0"
1936,19.2,CG,1.1656703529555226,1.1656703529555226,6994.022117733136,planned,"CG, , 5.9772, 23.2732, 0.0161, 0.1868, , 1"
1937,19.21,M3,0.3273489269877024,0.32734892698770246,1964.0935619262148,planned,"M3, 5.6536, 23.3226, 0"
1938,19.22,CG,1.1653536721806061,1.1653536721806061,6992.122033083637,planned,"CG, , 5.6416, 23.3249, 0.0283, 0.1853, , 1"
1939,19.23,M3,0.32735951185203094,0.3273595118520309,1964.1570711121851,planned,"M3, 5.3219, 23.3953, 0"
1940,19.24,CG,1.1656445321669977,1.1656445321669977,6993.867193001986,planned,"CG, , 5.3101, 23.3984, 0.0404, 0.1831, , 1"
1941,19.25,M3,0.3273603519059694,0.3273603519059694,1964.1621114358165,planned,"M3, 4.9957, 23.4896, 0"
1942,19.26,CG,1.1660870762203472,1.1660870762203472,6996.522457322084,planned,"CG, , 4.9841, 23.4934, 0.0523, 0.1801, , 1"
1943,19.27,M3,0.3273130764268357,0.3273130764268357,1963.8784585610144,planned,"M3, 4.6764, 23.605, 0"
1944,19.28,CG,1.1658303210134469,1.1658303210134469,6994.981926080681,planned,"CG, , 4.665, 23.6096, 0.0639, 0.1763, , 1"
1945,19.29,M3,0.32728021632845383,0.32728021632845383,1963.6812979707229,planned,"M3, 4.3653, 23.7411, 0"
1946,19.3,CG,1.1657309625091332,1.1657309625091332,6994.3857750547995,planned,"CG, , 4.3542, 23.7464, 0.0753, 0.1717, , 1"
1947,19.31,M3,0.32730855473085324,0.32730855473085324,1963.8513283851196,planned,"M3, 4.0637, 23.8972, 0"
1948,19.32,CG,1.1658107821755657,1.1658107821755657,6994.864693053394,planned,"CG, , 4.053, 23.9032, 0.0864, 0.1664, , 1"
1949,19.33,M3,0.32730757705864505,0.32730757705864505,1963.8454623518703,planned,"M3, 3.773, 24.0727, 0"
1950,19.34,CG,1.1658287657336075,1.1658287657336075,6994.9725944016445,planned,"CG, , 3.7627, 24.0794, 0.0971, 0.1604, , 1"
1951,19.35,M3,0.32726693997408307,0.32726693997408307,1963.6016398444983,planned,"M3, 3.4944, 24.2668, 0"
1952,19.36,CG,1.1656934278673496,1.1656934278673496,6994.160567204098,planned,"CG, , 3.4846, 24.2742, 0.1074, 0.1537, , 1"
1953,19.37,M3,0.32724657370246,0.32724657370246,1963.47944221476,planned,"M3, 3.2292, 24.4788, 0"
1954,19.38,CG,1.1655964896750246,1.1655964896750246,6993.578938050147,planned,"CG, , 3.2198, 24.4868, 0.1172, 0.1463, , 1"
1955,19.39,M3,0.3272904825991741,0.3272904825991741,1963.7428955950447,planned,"M3, 2.9783, 24.7077, 0"
1956,19.4,CG,1.166064908100505,1.166064908100505,6996.38944860303,planned,"CG, , 2.9695, 24.7162, 0.1265, 0.1384, , 1"
1957,19.41,M3,0.32725019480513706,0.32725019480513706,1963.5011688308225,planned,"M3, 2.743, 24.9524, 0"
1958,19.42,CG,1.1655888336756153,1.1655888336756153,6993.533002053691,planned,"CG, , 2.7348, 24.9616, 0.1353, 0.1298, , 1"
1959,19.43,M3,0.32732971145314543,0.32732971145314543,1963.9782687188726,planned,"M3, 2.5241, 25.2121, 0"
1960,19.44,CG,1.1658495558929327,1.1658495558929327,6995.097335357596,planned,"CG, , 2.5166, 25.2217, 0.1435, 0.1207, , 1"
1961,19.45,M3,0.3273360352909528,0.3273360352909528,1964.0162117457166,planned,"M3, 2.3228, 25.4855, 0"
1962,19.46,CG,1.1657334712795606,1.1657334712795606,6994.400827677363,planned,"CG, , 2.3159, 25.4956, 0.1511, 0.111, , 1"
1963,19.47,M3,0.32736409393823274,0.32736409393823274,1964.1845636293963,planned,"M3, 2.1397, 25.7715, 0"
1964,19.48,CG,1.165379822653639,1.165379822653639,6992.278935921833,planned,"CG, , 2.1335, 25.7821, 0.158, 0.1009, , 1"
1965,19.49,M3,0.3272973113241228,0.3272973113241228,1963.783867944737,planned,"M3, 1.9758, 26.0689, 0"
1966,19.5,CG,1.165655538467576,1.165655538467576,6993.933230805455,planned,"CG, , 1.9703, 26.0798, 0.1643, 0.0903, , 1"
1967,19.51,M3,0.32729529480272246,0.32729529480272246,1963.7717688163348,planned,"M3, 1.8317, 26.3763, 0"
1968,19.52,CG,1.0965293228565756,1.0965293228565756,6579.175937139454,planned,"CG, , 1.814, 26.4557, 0.1699, 0.0794, , 1"
1969,19.53,M3,0.625,0.625,3750.0,planned,"M3, 1.814, 27.0807, 0"
1970,19.54,CG,0.8940650194025671,0.8940650194025671,5364.390116415403,planned,"CG, , 1.991, 27.2679, 0.1875, 0, , 1"
1971,19.55,M3,0.07361426492195608,0.07361426492195607,441.6855895317364,planned,"M3, 2.0645, 27.272, 0"
1972,19.56,M3,0.06309675110495021,0.06309675110495021,378.58050662970123,planned,"M3, 2.1267, 27.2826, 0"
1973,19.57,M3,0.06298015560476203,0.06298015560476203,377.88093362857217,planned,"M3, 2.1872, 27.3001, 0"
1974,19.58,M3,0.0630848634776999,0.0630848634776999,378.5091808661994,planned,"M3, 2.2455, 27.3242, 0"
1975,19.59,M3,0.06306575933103488,0.06306575933103488,378.3945559862093,planned,"M3, 2.3007, 27.3547, 0"
1976,19.6,M3,0.06304133564574933,0.06304133564574933,378.248013874496,planned,"M3, 2.3521, 27.3912, 0"
1977,19.61,M3,0.06303173803727617,0.06303173803727617,378.190428223657,planned,"M3, 2.3991, 27.4332, 0"
1978,19.62,M3,0.06303173803727831,0.06303173803727831,378.19042822366987,planned,"M3, 2.4411, 27.4802, 0"
1979,19.63,M3,0.0630413356457498,0.0630413356457498,378.24801387449884,planned,"M3, 2.4776, 27.5316, 0"
1980,19.64,M3,0.06306575933103432,0.06306575933103432,378.39455598620594,planned,"M3, 2.5081, 27.5868, 0"
1981,19.65,M3,0.06299245986624047,0.06299245986624047,377.95475919744285,planned,"M3, 2.5322, 27.645, 0"
1982,19.66,M3,0.06304855271931388,0.06304855271931388,378.2913163158833,planned,"M3, 2.5496, 27.7056, 0"
1983,19.67,M3,0.06309675110495065,0.06309675110495064,378.58050662970385,planned,"M3, 2.5602, 27.7678, 0"
1984,19.68,M3,0.06830578306409818,0.06830578306409818,409.83469838458905,planned,"M3, 2.564, 27.836, 0"
1985,19.69,M3,2.5572000000000017,2.5572000000000017,15343.20000000001,planned,"M3, 2.564, 30.3932, 0"
1986,19.7,CG,1.1509671492857918,1.1509671492857918,6905.802895714751,planned,"CG, , 2.566, 30.42, 0.1875, 0, , 1"
1987,19.71,J3,0.0,1.1464,6878.400000000001,planned,"J3, 2.566, 30.42, 1.1464"
1988,19.72,J3,23.430554257635478,23.43055425763548,140583.3255458129,planned,"J3, 4.2341, 7.0489, 1.1464"
1989,19.73,M3,0.00031622776601694354,0.010704671877269445,64.22803126361667,acceptable_slow,"M3, 4.234, 7.0492, 1.1357"
1990,19.74,M3,0.0009055385138133967,0.010638608931622506,63.83165358973504,acceptable_slow,"M3, 4.2339, 7.0501, 1.1251"
1991,19.75,M3,0.0015297058540779283,0.010709808588392187,64.25885153035313,acceptable_slow,"M3, 4.2336, 7.0516, 1.1145"
1992,19.76,M3,0.002022374841616357,0.010594810050208642,63.56886030125186,acceptable_slow,"M3, 4.2333, 7.0536, 1.1041"
1993,19.77,M3,0.002729468812791155,0.010655515003977944,63.93309002386766,acceptable_slow,"M3, 4.2329, 7.0563, 1.0938"
1994,19.78,M3,0.0032388269481399383,0.010701868995647523,64.21121397388514,acceptable_slow,"M3, 4.2324, 7.0595, 1.0836"
1995,19.79,M3,0.0037483329627985783,0.010679419459876932,64.0765167592616,acceptable_slow,"M3, 4.2318, 7.0632, 1.0736"
1996,19.8,M3,0.004356604182158168,0.010633437826027803,63.800626956166816,acceptable_slow,"M3, 4.2311, 7.0675, 1.0639"
1997,19.81,M3,0.004866210024238916,0.010673799698326951,64.0427981899617,acceptable_slow,"M3, 4.2303, 7.0723, 1.0544"
1998,19.82,M3,0.005474486277268196,0.010619792841670677,63.71875705002406,acceptable_slow,"M3, 4.2294, 7.0777, 1.0453"
1999,19.83,M3,0.005869412236331434,0.010661144403861882,63.96686642317129,acceptable_slow,"M3, 4.2285, 7.0835, 1.0364"
2000,19.84,M3,0.006493843238021886,0.010696728471827344,64.18037083096407,acceptable_slow,"M3, 4.2274, 7.0899, 1.0279"
2001,19.85,M3,0.006789698078706689,0.010569295151522322,63.41577090913393,acceptable_slow,"M3, 4.2263, 7.0966, 1.0198"
2002,19.86,M3,0.007382411530117457,0.010739646176667629,64.43787706000576,acceptable_slow,"M3, 4.2252, 7.1039, 1.012"
2003,19.87,M3,0.007710382610480483,0.010617909398747055,63.70745639248233,acceptable_slow,"M3, 4.2239, 7.1115, 1.0047"
2004,19.88,M3,0.008203657720797333,0.01071960820179527,64.31764921077162,acceptable_slow,"M3, 4.2226, 7.1196, 0.9978"
2005,19.89,M3,0.008515867542417519,0.010652699188468673,63.916195130812035,acceptable_slow,"M3, 4.2212, 7.128, 0.9914"
2006,19.9,M3,0.008811923740024137,0.010604715932074741,63.62829559244845,acceptable_slow,"M3, 4.2198, 7.1367, 0.9855"
2007,19.91,M3,0.009207062506576285,0.010673799698326906,64.04279818996145,acceptable_slow,"M3, 4.2184, 7.1458, 0.9801"
2008,19.92,M3,0.009436630754670482,0.010632967600815538,63.79780560489322,acceptable_slow,"M3, 4.2168, 7.1551, 0.9752"
2009,19.93,M3,0.00971648084442083,0.010666302077102287,63.99781246261372,acceptable_slow,"M3, 4.2153, 7.1647, 0.9708"
2010,19.94,M3,0.009929753269845349,0.010632027088001825,63.79216252801095,acceptable_slow,"M3, 4.2137, 7.1745, 0.967"
2011,19.95,M3,0.010225947388872603,0.01071494283699126,64.28965702194756,acceptable_slow,"M3, 4.2121, 7.1846, 0.9638"
2012,19.96,M3,0.010340696301507258,0.010687375730271958,64.12425438163174,acceptable_slow,"M3, 4.2104, 7.1948, 0.9611"
2013,19.97,M3,0.010439348638684221,0.010648474069086053,63.89084441451632,acceptable_slow,"M3, 4.2087, 7.2051, 0.959"
2014,19.98,M3,0.010538026380684207,0.010630616162762917,63.783696976577495,acceptable_slow,"M3, 4.207, 7.2155, 0.9576"
2015,19.99,M3,0.010636728820460122,0.010674736530706835,64.048419184241,acceptable_slow,"M3, 4.2053, 7.226, 0.9567"
2016,20.0,M3,0.010636728820460264,0.010640958603434654,63.84575162060792,acceptable_slow,"M3, 4.2036, 7.2365, 0.9564"
2017,20.01,M3,0.03748332962798244,0.03748332962798244,224.89997776789463,planned,"M3, 4.1976, 7.2735, 0.9564"
2018,20.02,CG,1.177945165759847,1.177945165759847,7067.670994559082,planned,"CG, , 3.9108, 7.4802, -0.2468, -0.04, , -1"
2019,20.03,M3,0.09198222654404518,0.0952408525791325,571.4451154747951,planned,"M3, 3.82, 7.4655, 0.9317"
2020,20.04,M3,0.12192805255559484,0.1262368408983681,757.4210453902085,planned,"M3, 3.7006, 7.4408, 0.899"
2021,20.05,M3,0.12192313152146356,0.12620622013197333,757.2373207918399,planned,"M3, 3.5824, 7.4109, 0.8664"
2022,20.06,M3,0.12180681425930126,0.12611974468734036,756.7184681240421,planned,"M3, 3.4657, 7.376, 0.8337"
2023,20.07,M3,0.12194687367866405,0.12622915669527401,757.3749401716441,planned,"M3, 3.3505, 7.336, 0.8011"
2024,20.08,M3,0.12187247433280393,0.12618316052469108,757.0989631481465,planned,"M3, 3.2372, 7.2911, 0.7684"
2025,20.09,M3,0.12184202887345594,0.12615375539396387,756.9225323637833,planned,"M3, 3.126, 7.2413, 0.7357"
2026,20.1,M3,0.12191045894425946,0.12619397766930077,757.1638660158046,planned,"M3, 3.017, 7.1867, 0.7031"
2027,20.11,M3,0.1218964314489971,0.12620629936734556,757.2377962040733,planned,"M3, 2.9105, 7.1274, 0.6704"
2028,20.12,M3,0.12192477188824234,0.1262078048299705,757.2468289798229,planned,"M3, 2.8066, 7.0636, 0.6378"
2029,20.13,M3,0.12186976655430173,0.12618054525163538,757.0832715098123,planned,"M3, 2.7056, 6.9954, 0.6051"
2030,20.14,M3,0.1259620577793171,0.13039221602534415,782.3532961520649,planned,"M3, 2.6044, 6.9204, 0.5714"
2031,20.15,M3,0.010764757312638108,0.011148542505637035,66.89125503382222,acceptable_slow,"M3, 2.5956, 6.9142, 0.5685"
2032,20.16,M3,0.010770329614269422,0.011153923076658231,66.9235384599494,acceptable_slow,"M3, 2.5864, 6.9086, 0.5656"
2033,20.17,M3,0.010782393055346727,0.011165572085656399,66.99343251393839,acceptable_slow,"M3, 2.5769, 6.9035, 0.5627"
2034,20.18,M3,0.01082589488217969,0.01120758671614922,67.24552029689532,acceptable_slow,"M3, 2.5671, 6.8989, 0.5598"
2035,20.19,M3,0.010770329614268976,0.011153923076657801,66.92353845994681,acceptable_slow,"M3, 2.5571, 6.8949, 0.5569"
2036,20.2,M3,0.01075174404457271,0.011135977729862977,66.81586637917786,acceptable_slow,"M3, 2.5469, 6.8915, 0.554"
2037,20.21,M3,0.01077032961426868,0.011153923076657513,66.92353845994508,acceptable_slow,"M3, 2.5365, 6.8887, 0.5511"
2038,20.22,M3,0.01082589488217969,0.01120758671614922,67.24552029689532,acceptable_slow,"M3, 2.5259, 6.8865, 0.5482"
2039,20.23,M3,0.010720074626606055,0.011079711187571771,66.47826712543063,acceptable_slow,"M3, 2.5153, 6.8849, 0.5454"
2040,20.24,M3,0.01074662737792649,0.011131037687475472,66.78622612485283,acceptable_slow,"M3, 2.5046, 6.8839, 0.5425"
2041,20.25,M3,0.010804165863221587,0.011186599125739813,67.11959475443888,acceptable_slow,"M3, 2.4938, 6.8836, 0.5396"
2042,20.26,M3,0.010801851693112312,0.011184364085632826,67.10618451379695,acceptable_slow,"M3, 2.483, 6.8838, 0.5367"
2043,20.27,M3,0.010737783756436798,0.011122499719037865,66.7349983142272,acceptable_slow,"M3, 2.4723, 6.8847, 0.5338"
2044,20.28,M3,0.010804628637764845,0.011187046080177211,67.12227648106327,acceptable_slow,"M3, 2.4616, 6.8862, 0.5309"
2045,20.29,M3,0.010806016842481595,0.011188386836358312,67.13032101814987,acceptable_slow,"M3, 2.451, 6.8883, 0.528"
2046,20.3,M3,0.010744766167767612,0.01112924076476035,66.77544458856211,acceptable_slow,"M3, 2.4406, 6.891, 0.5251"
2047,20.31,M3,0.010815729286553057,0.011197767634667259,67.18660580800356,acceptable_slow,"M3, 2.4303, 6.8943, 0.5222"
2048,20.32,M3,0.01073359212938493,0.011092790451459644,66.55674270875787,acceptable_slow,"M3, 2.4203, 6.8982, 0.5194"
2049,20.33,M3,0.010833743581975537,0.011215168300119094,67.29100980071456,acceptable_slow,"M3, 2.4104, 6.9026, 0.5165"
2050,20.34,M3,0.010735455276792365,0.011120251795710794,66.72151077426476,acceptable_slow,"M3, 2.4009, 6.9076, 0.5136"
2051,20.35,M3,0.01077032961426858,0.011153923076657388,66.92353845994433,acceptable_slow,"M3, 2.3917, 6.9132, 0.5107"
2052,20.36,M3,0.010789810007595234,0.011172734669721749,67.03640801833049,acceptable_slow,"M3, 2.3828, 6.9193, 0.5078"
2053,20.37,M3,0.010780074211247265,0.011163332835672259,66.97999701403356,acceptable_slow,"M3, 2.3742, 6.9258, 0.5049"
2054,20.38,M3,0.010771258050943176,0.011154819586170288,66.92891751702173,acceptable_slow,"M3, 2.3661, 6.9329, 0.502"
2055,20.39,M3,0.010820813278123079,0.011202678251204254,67.21606950722553,acceptable_slow,"M3, 2.3583, 6.9404, 0.4991"
2056,20.4,M3,0.010756393447619316,0.01114046677657574,66.84280065945444,acceptable_slow,"M3, 2.351, 6.9483, 0.4962"
2057,20.41,M3,0.010807404868885095,0.011164228589562338,66.98537153737402,acceptable_slow,"M3, 2.3442, 6.9567, 0.4934"
